Id_cliente,rfm,segment,Value,Id_fila,Id_pedido,Fecha_pedido,Fecha_envio,Forma_envio,Nombre_cliente,Segmento,Ciudad,Estado,Pais,Region,Id_producto,Categoria,Subcategoria,Nombre_producto,Total,Cantidad,Descuento,Ganancia,Semestre
DC-13690,125,At Risk,Bad,293,MX-2018-143000,2018-02-19T00:00:00Z,2018-02-23T00:00:00Z,Estándar,Dino Ceballos,Cliente,Ananindeua,Pará,Brasil,Sur,MOB-ME-10003424,Mobiliario,Mesas,"Hon Mesa de conferencias, Blanco",19704.96,4,0.2,492.15999999999985,2018_S1
DC-13690,125,At Risk,Bad,10281,US-2018-127817,2018-02-19T00:00:00Z,2018-02-23T00:00:00Z,Estándar,Dino Ceballos,Cliente,Açu,Río Grande del Norte,Brasil,Sur,MOB-ME-10003379,Mobiliario,Mesas,"Hon Mesa de conferencias, Blanco",9852.48,4,0.6,-9360.319999999996,2018_S1
DC-13690,125,At Risk,Bad,2658,MX-2019-122826,2019-04-10T00:00:00Z,2019-04-14T00:00:00Z,Estándar,Dino Ceballos,Cliente,São Paulo,São Paulo,Brasil,Sur,TEC-TE-10002766,Tecnología,Teléfonos,"Motorola Amplificador de señal, Azul",5725.200000000001,6,0,2118,2019_S1
DC-13690,125,At Risk,Bad,6807,MX-2016-115014,2016-11-04T00:00:00Z,2016-11-10T00:00:00Z,Estándar,Dino Ceballos,Cliente,Villahermosa,Tabasco,México,Norte,MAT-SU-10001973,Material de oficina,Suministros,"Elite Tijeras, Acero",731,5,0,197,2016_S2
DC-13690,125,At Risk,Bad,6808,MX-2016-115014,2016-11-04T00:00:00Z,2016-11-10T00:00:00Z,Estándar,Dino Ceballos,Cliente,Villahermosa,Tabasco,México,Norte,MOB-SI-10003761,Mobiliario,Sillas,"Hon Silla plegable, Ajustable",895.04,2,0.2,-11.360000000000014,2016_S2
DC-13690,125,At Risk,Bad,6809,MX-2016-115014,2016-11-04T00:00:00Z,2016-11-10T00:00:00Z,Estándar,Dino Ceballos,Cliente,Villahermosa,Tabasco,México,Norte,MAT-AL-10001851,Material de oficina,Almacenamiento,"Eldon Estanterías, Industrial",3912,12,0,976.8000000000001,2016_S2
DC-13690,125,At Risk,Bad,6810,MX-2016-115014,2016-11-04T00:00:00Z,2016-11-10T00:00:00Z,Estándar,Dino Ceballos,Cliente,Villahermosa,Tabasco,México,Norte,MAT-GR-10002546,Material de oficina,Grapas,"Stockwell Grapadoras, Metal",379.20000000000005,3,0,87,2016_S2
DC-13690,125,At Risk,Bad,6811,MX-2016-115014,2016-11-04T00:00:00Z,2016-11-10T00:00:00Z,Estándar,Dino Ceballos,Cliente,Villahermosa,Tabasco,México,Norte,MAT-SO-10003264,Material de oficina,Sobres,"Cameo Sobre empresarial, Rojo",136.6,1,0,62.8,2016_S2
DG-13195,311,About To Sleep,Average,4170,MX-2018-130764,2018-10-01T00:00:00Z,2018-10-07T00:00:00Z,Estándar,Damiana Guardado,Empresa,Zihuatanejo,Guerrero,México,Norte,MAT-GR-10001008,Material de oficina,Grapas,"Accos Cintas de goma, Al por mayor",444.8,4,0,172.80000000000004,2018_S2
DG-13195,311,About To Sleep,Average,4171,MX-2018-130764,2018-10-01T00:00:00Z,2018-10-07T00:00:00Z,Estándar,Damiana Guardado,Empresa,Zihuatanejo,Guerrero,México,Norte,MOB-SI-10001719,Mobiliario,Sillas,"Harbour Creations Silla de playa, Rojo",1314.5600000000002,4,0.2,114.55999999999995,2018_S2
DG-13195,311,About To Sleep,Average,10012,US-2019-126081,2019-10-03T00:00:00Z,2019-10-08T00:00:00Z,Estándar,Damiana Guardado,Empresa,Presidente Dutra,Maranhão,Brasil,Sur,MAT-CA-10003600,Material de oficina,Carpetas,"Acco Encuadernadora, Transparente",404.40000000000003,3,0.6,-404.39999999999986,2019_S2
DG-13195,311,About To Sleep,Average,24,US-2019-119753,2019-10-03T00:00:00Z,2019-10-08T00:00:00Z,Estándar,Damiana Guardado,Empresa,Ciudad de Panamá,Panamá,Panamá,Centro,MAT-CA-10002265,Material de oficina,Carpetas,"Acco Encuadernadora, Transparente",606.6,3,0.4,-202.20000000000007,2019_S2
DG-13195,311,About To Sleep,Average,1499,MX-2018-137183,2018-07-25T00:00:00Z,2018-07-26T00:00:00Z,Urgente,Damiana Guardado,Empresa,Apopa,San Salvador,El Salvador,Centro,MOB-LI-10001049,Mobiliario,Librerías,"Ikea Librería, Blanco",2502,3,0,800.4000000000001,2018_S2
DG-13435,353,Promising,Good,5055,MX-2019-153549,2019-09-15T00:00:00Z,2019-09-19T00:00:00Z,Estándar,Diana García,Cliente,Camagüey,Camagüey,Cuba,Caribe,MAT-AR-10001843,Material de oficina,Arte,"Boston Libreta de dibujo, Metal",1329.6,4,0,531.2,2019_S2
DG-13435,353,Promising,Good,5056,MX-2019-153549,2019-09-15T00:00:00Z,2019-09-19T00:00:00Z,Estándar,Diana García,Cliente,Camagüey,Camagüey,Cuba,Caribe,MAT-CA-10001342,Material de oficina,Carpetas,"Cardinal Anillas, Duradero",136.8,3,0,31.200000000000003,2019_S2
DG-13435,353,Promising,Good,8393,MX-2017-154592,2017-10-15T00:00:00Z,2017-10-20T00:00:00Z,Rápido,Diana García,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-ET-10000506,Material de oficina,Etiquetas,"Avery Etiquetas para carpetas de archivos, Rojo",119.2,2,0,41.6,2017_S2
DG-13435,353,Promising,Good,4117,MX-2019-129875,2019-03-22T00:00:00Z,2019-03-27T00:00:00Z,Estándar,Diana García,Cliente,Milpa Alta,Distrito Federal,México,Norte,TEC-AC-10000273,Tecnología,Accesorios,"Logitech Ratón, Negro",786.4,4,0,212,2019_S1
DG-13435,353,Promising,Good,7537,MX-2019-150343,2019-09-26T00:00:00Z,2019-10-02T00:00:00Z,Estándar,Diana García,Cliente,Managua,Managua,Nicaragua,Centro,MAT-ET-10001984,Material de oficina,Etiquetas,"Avery Etiquetas para documentos legales, Duradero",391,5,0,156,2019_S2
DG-13435,353,Promising,Good,5787,MX-2018-147172,2018-03-03T00:00:00Z,2018-03-08T00:00:00Z,Estándar,Diana García,Cliente,Tlalnepantla,México,México,Norte,MAT-SO-10000727,Material de oficina,Sobres,"GlobeWeis Paquetes, Rojo",561.2,2,0,213.2,2018_S1
DG-13435,353,Promising,Good,8293,MX-2017-120369,2017-08-11T00:00:00Z,2017-08-15T00:00:00Z,Estándar,Diana García,Cliente,Consolación del Sur,Pinar del Río,Cuba,Caribe,TEC-TE-10001255,Tecnología,Teléfonos,"Nokia Teléfono de oficina, Tamaño completo",1328.4,3,0,292.20000000000005,2017_S2
DG-13435,353,Promising,Good,8294,MX-2017-120369,2017-08-11T00:00:00Z,2017-08-15T00:00:00Z,Estándar,Diana García,Cliente,Consolación del Sur,Pinar del Río,Cuba,Caribe,TEC-AC-10000079,Tecnología,Accesorios,"Memorex Ratón, Negro",756.7999999999998,4,0,44.8,2017_S2
DG-13435,353,Promising,Good,9139,MX-2019-133410,2019-04-30T00:00:00Z,2019-05-05T00:00:00Z,Estándar,Diana García,Cliente,San Salvador,San Salvador,El Salvador,Centro,MAT-SO-10001818,Material de oficina,Sobres,"Ames Sobre de tipo Manila, 50",493.79999999999995,3,0,113.39999999999999,2019_S1
DG-13435,353,Promising,Good,10203,US-2019-104682,2019-10-28T00:00:00Z,2019-11-01T00:00:00Z,Estándar,Diana García,Cliente,Araranguá,Santa Catarina,Brasil,Sur,MAT-CA-10004714,Material de oficina,Carpetas,"Ibico Anillas, Transparente",34.4,2,0.6,-15.600000000000001,2019_S2
DG-13435,353,Promising,Good,8021,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10000025,Material de oficina,Etiquetas,"Avery Etiquetas de envío, Blanco",126.39999999999998,2,0.2,44,2019_S2
DG-13435,353,Promising,Good,8022,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000952,Mobiliario,Sillas,"SAFCO Taburete, Negro",2648.1600000000008,3,0.2,-662.0400000000002,2019_S2
DG-13435,353,Promising,Good,8023,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000567,Material de oficina,Grapas,"Stockwell Cintas de goma, Paquete de 12",255.36,3,0.2,86.16,2019_S2
DG-13435,353,Promising,Good,8024,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10002042,Tecnología,Teléfonos,"Motorola Auriculares, Tamaños variados",440.48,1,0.2,-71.72,2019_S2
DG-13435,353,Promising,Good,8025,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10003276,Mobiliario,Mobiliario,"Deflect-O Bombilla, Premium",176.09999999999994,3,0.5,-120.29999999999993,2019_S2
DG-13435,353,Promising,Good,8026,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10001469,Mobiliario,Librerías,"Safco Librería clásica, Convencional",8763,5,0.4,146,2019_S2
DG-13435,353,Promising,Good,8027,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10004468,Material de oficina,Sobres,"Kraft Sobre empresarial, Rojo",213.12,2,0.2,66.32,2019_S2
DG-13435,353,Promising,Good,8028,MX-2019-104486,2019-08-08T00:00:00Z,2019-08-12T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10003717,Material de oficina,Almacenamiento,"Smead Estanterías, Industrial",1054.08,4,0.2,-171.51999999999998,2019_S2
DG-13435,353,Promising,Good,9898,US-2019-150315,2019-02-20T00:00:00Z,2019-02-26T00:00:00Z,Estándar,Diana García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10001417,Mobiliario,Sillas,"Office Star Silla de playa, 2",923.0400000000002,3,0.2,-35.160000000000025,2019_S1
DG-13435,353,Promising,Good,215,MX-2019-134306,2019-10-28T00:00:00Z,2019-11-01T00:00:00Z,Estándar,Diana García,Cliente,Osasco,São Paulo,Brasil,Sur,MAT-CA-10003307,Material de oficina,Carpetas,"Ibico Anillas, Transparente",86,2,0,36,2019_S2
DG-13435,353,Promising,Good,9564,US-2017-112004,2017-05-05T00:00:00Z,2017-05-11T00:00:00Z,Estándar,Diana García,Cliente,Culiacán,Sinaloa,México,Norte,MOB-MO-10003776,Mobiliario,Mobiliario,"Eldon Reloj, Negro",452.16,2,0.4,-0.2400000000000091,2017_S1
DG-13435,353,Promising,Good,9565,US-2017-112004,2017-05-05T00:00:00Z,2017-05-11T00:00:00Z,Estándar,Diana García,Cliente,Culiacán,Sinaloa,México,Norte,MAT-PA-10000792,Material de oficina,Papel,"SanDisk Papel de tipo pergamino, Paquete de 12",555.9999999999999,4,0,138.4,2017_S1
DG-13435,353,Promising,Good,9566,US-2017-112004,2017-05-05T00:00:00Z,2017-05-11T00:00:00Z,Estándar,Diana García,Cliente,Culiacán,Sinaloa,México,Norte,MAT-PA-10000128,Material de oficina,Papel,"SanDisk Cuaderno, Reciclado",198.2,1,0,53.4,2017_S1
DJ-13510,355,Promising,Good,9068,MX-2016-121300,2016-06-21T00:00:00Z,2016-06-21T00:00:00Z,Mismo día,Domingo Jaime,Empresa,Chihuahua,Chihuahua,México,Norte,MAT-SU-10003926,Material de oficina,Suministros,"Fiskars Cizallas, Rectangular",3251.6000000000004,11,0,1201.2,2016_S1
DJ-13510,355,Promising,Good,9069,MX-2016-121300,2016-06-21T00:00:00Z,2016-06-21T00:00:00Z,Mismo día,Domingo Jaime,Empresa,Chihuahua,Chihuahua,México,Norte,MAT-AR-10004669,Material de oficina,Arte,"BIC Rotuladores, Azul",528.5999999999999,3,0,205.79999999999998,2016_S1
DJ-13510,355,Promising,Good,8165,MX-2019-162117,2019-06-02T00:00:00Z,2019-06-05T00:00:00Z,Urgente,Domingo Jaime,Empresa,Morón,Ciego de Ávila,Cuba,Caribe,MAT-CA-10001949,Material de oficina,Carpetas,"Avery Anillas, Reciclado",190.8,6,0,85.19999999999999,2019_S1
DJ-13510,355,Promising,Good,3665,MX-2018-156965,2018-02-10T00:00:00Z,2018-02-14T00:00:00Z,Estándar,Domingo Jaime,Empresa,Torreón,Coahuila,México,Norte,MAT-AR-10000318,Material de oficina,Arte,"Sanford Subrayadores, Al por mayor",534,5,0,90,2018_S1
DJ-13510,355,Promising,Good,3666,MX-2018-156965,2018-02-10T00:00:00Z,2018-02-14T00:00:00Z,Estándar,Domingo Jaime,Empresa,Torreón,Coahuila,México,Norte,MOB-LI-10004392,Mobiliario,Librerías,"Dania Conjunto de estantes, Negro",910.4000000000001,1,0.2,-11.400000000000034,2018_S1
DJ-13510,355,Promising,Good,3667,MX-2018-156965,2018-02-10T00:00:00Z,2018-02-14T00:00:00Z,Estándar,Domingo Jaime,Empresa,Torreón,Coahuila,México,Norte,TEC-TE-10003165,Tecnología,Teléfonos,"Samsung Cargador, Azul",12723,3,0,508.79999999999995,2018_S1
DJ-13510,355,Promising,Good,5341,MX-2018-131793,2018-11-01T00:00:00Z,2018-11-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10000190,Material de oficina,Arte,"Binney & Smith Rotuladores, Azul",803,5,0,393,2018_S2
DJ-13510,355,Promising,Good,5342,MX-2018-131793,2018-11-01T00:00:00Z,2018-11-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-SU-10003413,Material de oficina,Suministros,"Elite Regla, Acero",440,5,0,96,2018_S2
DJ-13510,355,Promising,Good,5343,MX-2018-131793,2018-11-01T00:00:00Z,2018-11-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AL-10001030,Material de oficina,Almacenamiento,"Fellowes Casilleros, Industrial",2770.8,2,0,55.2,2018_S2
DJ-13510,355,Promising,Good,3735,MX-2017-113768,2017-11-14T00:00:00Z,2017-11-19T00:00:00Z,Estándar,Domingo Jaime,Empresa,Tlaquepaque,Jalisco,México,Norte,MAT-CA-10000901,Material de oficina,Carpetas,"Acco Carpeta, Económico",303,3,0,90.6,2017_S2
DJ-13510,355,Promising,Good,3736,MX-2017-113768,2017-11-14T00:00:00Z,2017-11-19T00:00:00Z,Estándar,Domingo Jaime,Empresa,Tlaquepaque,Jalisco,México,Norte,MOB-MO-10001134,Mobiliario,Mobiliario,"Advantus Reloj, Duradero",968.4000000000001,5,0.4,-323.6,2017_S2
DJ-13510,355,Promising,Good,3737,MX-2017-113768,2017-11-14T00:00:00Z,2017-11-19T00:00:00Z,Estándar,Domingo Jaime,Empresa,Tlaquepaque,Jalisco,México,Norte,MOB-SI-10002795,Mobiliario,Sillas,"SAFCO Silla de playa, Negro",752.16,3,0.2,-66.24000000000001,2017_S2
DJ-13510,355,Promising,Good,3738,MX-2017-113768,2017-11-14T00:00:00Z,2017-11-19T00:00:00Z,Estándar,Domingo Jaime,Empresa,Tlaquepaque,Jalisco,México,Norte,TEC-TE-10003716,Tecnología,Teléfonos,"Cisco Base de audio, Tamaño completo",4889.6,4,0,1515.2,2017_S2
DJ-13510,355,Promising,Good,3739,MX-2017-113768,2017-11-14T00:00:00Z,2017-11-19T00:00:00Z,Estándar,Domingo Jaime,Empresa,Tlaquepaque,Jalisco,México,Norte,TEC-CO-10000157,Tecnología,Copiadoras,"Hewlett Fotocopiadora, Rojo",1742.3084,1,0.002,380.5084,2017_S2
DJ-13510,355,Promising,Good,7103,MX-2019-169908,2019-09-03T00:00:00Z,2019-09-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002635,Tecnología,Copiadoras,"Canon Fotocopiadora personal, 2",3798.7871999999998,4,0.002,1628.3872,2019_S2
DJ-13510,355,Promising,Good,7104,MX-2019-169908,2019-09-03T00:00:00Z,2019-09-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,MAT-GR-10003950,Material de oficina,Grapas,"Stockwell Clips, Metal",181.6,2,0,34.4,2019_S2
DJ-13510,355,Promising,Good,7105,MX-2019-169908,2019-09-03T00:00:00Z,2019-09-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10000278,Tecnología,Copiadoras,"Canon Fax, Rojo",4212.7576,2,0.002,582.3575999999999,2019_S2
DJ-13510,355,Promising,Good,7106,MX-2019-169908,2019-09-03T00:00:00Z,2019-09-07T00:00:00Z,Estándar,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002286,Tecnología,Copiadoras,"HP Fotocopiadora personal, 2",4961.656800000001,6,0.002,2176.4567999999995,2019_S2
DJ-13510,355,Promising,Good,268,MX-2019-159282,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Maringá,Paraná,Brasil,Sur,MOB-SI-10002802,Mobiliario,Sillas,"Novimex Sillón, Negro",6073.599999999998,2,0,1336,2019_S2
DJ-13510,355,Promising,Good,269,MX-2019-159282,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Maringá,Paraná,Brasil,Sur,MAT-SO-10001671,Material de oficina,Sobres,"Ames Paquetes, Reciclado",923.9999999999999,4,0,452,2019_S2
DJ-13510,355,Promising,Good,270,MX-2019-159282,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Maringá,Paraná,Brasil,Sur,MAT-GR-10001638,Material de oficina,Grapas,"Stockwell Pasadores, Paquete de 12",268.20000000000005,3,0,2.4000000000000004,2019_S2
DJ-13510,355,Promising,Good,10256,US-2019-124695,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Açu,Río Grande del Norte,Brasil,Sur,MOB-SI-10002420,Mobiliario,Sillas,"Novimex Sillón, Negro",2429.4399999999996,2,0.6,-2308.159999999999,2019_S2
DJ-13510,355,Promising,Good,10257,US-2019-124695,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Açu,Río Grande del Norte,Brasil,Sur,MAT-SO-10002407,Material de oficina,Sobres,"Ames Paquetes, Reciclado",369.59999999999997,4,0.6,-102.39999999999986,2019_S2
DJ-13510,355,Promising,Good,10258,US-2019-124695,2019-07-21T00:00:00Z,2019-07-26T00:00:00Z,Estándar,Domingo Jaime,Empresa,Açu,Río Grande del Norte,Brasil,Sur,MAT-GR-10003078,Material de oficina,Grapas,"Stockwell Pasadores, Paquete de 12",107.28,3,0.6,-158.51999999999998,2019_S2
DJ-13510,355,Promising,Good,5635,MX-2016-101329,2016-09-28T00:00:00Z,2016-10-02T00:00:00Z,Estándar,Domingo Jaime,Empresa,Soyapango,San Salvador,El Salvador,Centro,MOB-SI-10004087,Mobiliario,Sillas,"Office Star Taburete, 2",1174.6,1,0,140.8,2016_S2
DJ-13510,355,Promising,Good,3075,MX-2019-144484,2019-10-08T00:00:00Z,2019-10-12T00:00:00Z,Estándar,Domingo Jaime,Empresa,Taubaté,São Paulo,Brasil,Sur,MAT-AL-10003376,Material de oficina,Almacenamiento,"Smead Caja, Industrial",450,6,0,36,2019_S2
DJ-13510,355,Promising,Good,3076,MX-2019-144484,2019-10-08T00:00:00Z,2019-10-12T00:00:00Z,Estándar,Domingo Jaime,Empresa,Taubaté,São Paulo,Brasil,Sur,MAT-AL-10002520,Material de oficina,Almacenamiento,"Tenex Bandejas, Tamaño completo",1084.8000000000002,3,0,216.60000000000002,2019_S2
DJ-13510,355,Promising,Good,3077,MX-2019-144484,2019-10-08T00:00:00Z,2019-10-12T00:00:00Z,Estándar,Domingo Jaime,Empresa,Taubaté,São Paulo,Brasil,Sur,MOB-MO-10004472,Mobiliario,Mobiliario,"Eldon Bombilla, Duradero",296.4,2,0,56,2019_S2
DJ-13510,355,Promising,Good,3078,MX-2019-144484,2019-10-08T00:00:00Z,2019-10-12T00:00:00Z,Estándar,Domingo Jaime,Empresa,Taubaté,São Paulo,Brasil,Sur,MAT-CA-10003527,Material de oficina,Carpetas,"Avery Cubierta de carpeta, Duradero",251.39999999999998,3,0,93,2019_S2
DL-13240,545,Champions,Very Good,4571,MX-2018-118577,2018-04-16T00:00:00Z,2018-04-22T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Antofagasta,Antofagasta,Chile,Sur,TEC-CO-10001174,Tecnología,Copiadoras,"Hewlett Fax, 2",6385.6032,3,0.002,3186.4032,2018_S1
DL-13240,545,Champions,Very Good,4572,MX-2018-118577,2018-04-16T00:00:00Z,2018-04-22T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Antofagasta,Antofagasta,Chile,Sur,MAT-AL-10004960,Material de oficina,Almacenamiento,"Smead Casilleros, Metal",1316.6,1,0,52.599999999999994,2018_S1
DL-13240,545,Champions,Very Good,4573,MX-2018-118577,2018-04-16T00:00:00Z,2018-04-22T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Antofagasta,Antofagasta,Chile,Sur,MAT-SU-10003430,Material de oficina,Suministros,"Acme Cúter, Acero",743.9999999999999,3,0,111.60000000000001,2018_S1
DL-13240,545,Champions,Very Good,4574,MX-2018-118577,2018-04-16T00:00:00Z,2018-04-22T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Antofagasta,Antofagasta,Chile,Sur,TEC-AC-10000802,Tecnología,Accesorios,"Enermax Teclado, Blanco",2167.2,4,0,216,2018_S1
DL-13240,545,Champions,Very Good,2626,MX-2019-134719,2019-05-29T00:00:00Z,2019-06-02T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,MAT-CA-10001949,Material de oficina,Carpetas,"Avery Anillas, Reciclado",31.8,1,0,14.199999999999998,2019_S1
DL-13240,545,Champions,Very Good,2627,MX-2019-134719,2019-05-29T00:00:00Z,2019-06-02T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,MAT-SO-10004613,Material de oficina,Sobres,"Jiffy Sobre de tipo Manila, Rojo",394,2,0,196.8,2019_S1
DL-13240,545,Champions,Very Good,2628,MX-2019-134719,2019-05-29T00:00:00Z,2019-06-02T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,MAT-AR-10004706,Material de oficina,Arte,"BIC Libreta de dibujo, Tamaños variados",691.2000000000002,2,0,27.6,2019_S1
DL-13240,545,Champions,Very Good,2629,MX-2019-134719,2019-05-29T00:00:00Z,2019-06-02T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Bogotá,Bogotá,Colombia,Sur,TEC-MÁ-10002782,Tecnología,Máquinas,"Okidata Impresora, Multicolor",3580.0000000000005,2,0,1109.6,2019_S1
DL-13240,545,Champions,Very Good,9397,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,TEC-AC-10001693,Tecnología,Accesorios,"SanDisk Memoria USB, Programable",820.8000000000001,3,0,245.99999999999994,2018_S2
DL-13240,545,Champions,Very Good,9398,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,TEC-AC-10002896,Tecnología,Accesorios,"Belkin Memoria USB, Económico",279.6,1,0,103.4,2018_S2
DL-13240,545,Champions,Very Good,9399,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,MOB-ME-10002183,Mobiliario,Mesas,"Lesro Mesa de formación, Blanco",1445.2799999999997,1,0.2,180.48000000000002,2018_S2
DL-13240,545,Champions,Very Good,9400,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,TEC-AC-10003494,Tecnología,Accesorios,"Enermax Memoria USB, Negro",278.2,1,0,33.2,2018_S2
DL-13240,545,Champions,Very Good,9401,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,MAT-SO-10001144,Material de oficina,Sobres,"Cameo Sobre empresarial, 50",339,3,0,111.60000000000001,2018_S2
DL-13240,545,Champions,Very Good,9402,MX-2018-160087,2018-11-18T00:00:00Z,2018-11-24T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,San Cristóbal de Las Casas,Chiapas,México,Norte,MOB-MO-10004742,Mobiliario,Mobiliario,"Deflect-O Reloj, Negro",402.47999999999996,2,0.4,-167.92,2018_S2
DL-13240,545,Champions,Very Good,3397,MX-2016-157539,2016-11-05T00:00:00Z,2016-11-11T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Ciudad de Panamá,Panamá,Panamá,Centro,MAT-AR-10002477,Material de oficina,Arte,"Binney & Smith Rotuladores, Al por mayor",194.87999999999997,2,0.4,25.680000000000007,2016_S2
DL-13240,545,Champions,Very Good,3178,MX-2019-144316,2019-12-13T00:00:00Z,2019-12-18T00:00:00Z,Rápido,Dánae Lebrón,Pequeña empresa,Quito,Pichincha,Ecuador,Sur,MAT-AL-10004582,Material de oficina,Almacenamiento,"Eldon Carpetas, Industrial",582.0000000000001,5,0,128,2019_S2
DL-13240,545,Champions,Very Good,3179,MX-2019-144316,2019-12-13T00:00:00Z,2019-12-18T00:00:00Z,Rápido,Dánae Lebrón,Pequeña empresa,Quito,Pichincha,Ecuador,Sur,MAT-AL-10004063,Material de oficina,Almacenamiento,"Fellowes Caja, Tamaño completo",657,5,0,52,2019_S2
DL-13240,545,Champions,Very Good,9084,MX-2019-133746,2019-10-27T00:00:00Z,2019-11-01T00:00:00Z,Estándar,Dánae Lebrón,Pequeña empresa,Chapecó,Santa Catarina,Brasil,Sur,TEC-AC-10001711,Tecnología,Accesorios,"Memorex Tarjeta de memoria, Negro",2049.6000000000004,3,0,532.8000000000001,2019_S2
DL-13240,545,Champions,Very Good,3981,MX-2019-145072,2019-03-17T00:00:00Z,2019-03-22T00:00:00Z,Rápido,Dánae Lebrón,Pequeña empresa,Contramaestre,Santiago de Cuba,Cuba,Caribe,MAT-SU-10002793,Material de oficina,Suministros,"Acme Recortadora, Azul",1188.8,4,0,130.4,2019_S1
DL-13240,545,Champions,Very Good,3982,MX-2019-145072,2019-03-17T00:00:00Z,2019-03-22T00:00:00Z,Rápido,Dánae Lebrón,Pequeña empresa,Contramaestre,Santiago de Cuba,Cuba,Caribe,MAT-GR-10003528,Material de oficina,Grapas,"Stockwell Chinchetas, Tamaños variados",423.59999999999997,6,0,37.2,2019_S1
